ID,Track ID,song_title,artist,speechiness,key,acousticness,loudness,mode,energy,danceability,liveness,time_signature,tempo,language,weather,time_of_day
9544,2blGvwxbaHttHs6mdhcmFM,Jivat Jivat Jivat Raho,Sant Giyani Kartar Singh Khalsa (Bhindranwale),0.09,0.0,0.786,-8.467,0.0,0.393,0.88,0.919,4.0,155.069,Punjabi,Rainy,Morning
9545,5lHszsPb8UeMVpsGN5be7x,Sajna We Gal Sun Ja,Ravinder Kumar 'Ravi',0.005,8.0,0.762,-8.837,1.0,0.166,0.86,0.422,4.0,130.096,Punjabi,Rainy,Morning
9546,5q4QA2Ys7tkch7pQVZMwbN,Channa Ve Menu,Narinder Biba,0.097,5.0,0.41,-11.61,1.0,0.42,0.08,0.09,4.0,207.106,Punjabi,Clear,Night
9547,46UfPF3oA3M6Oi5hKSX0tJ,Sewan Di Sarkar,Nahid Akhtar,0.055,7.0,0.549,-3.098,1.0,0.435,0.72,0.699,4.0,193.848,Punjabi,Clear,Night
9548,7xfqVwDY1GRSnz3T1Ijwcs,Jeewe Banra Umran,Musarrat Nazir,0.097,4.0,0.04,-10.306,0.0,0.787,0.01,0.01,4.0,148.785,Punjabi,Cloudy,Night
9549,64oSgssIPd6omVfYvCxjZs,Giya Maseya De Mele,Lakhbir Singh Lakkha|Kamaljeet Kaur Neeru,0.03,7.0,0.903,-5.306,0.0,0.376,0.74,0.68,4.0,188.068,Punjabi,Rainy,Morning
9550,2U6DDqrmkb4KiFgpWoh0Bc,Deor Bhabi De Parothe Khave,Ajaib Singh Rai|Gurdev Kaur,0.0366,1.0,0.183,-13.027,0.0,0.468,0.98,0.887,4.0,215.168,Punjabi,Clear,Night
9551,50zxOkBALWcQDGA1FCJVCX,Jug Jug Ji Bhabo,Narinder Biba,0.01,11.0,0.53,-6.345,0.0,0.573,0.31,0.54,4.0,152.048,Punjabi,Clear,Night
9552,4ZzAil80Lk66qnl5xYVJdI,Sonh Rab Di - Minu Purshattam And Chitra Sen,Chitra Sen|Minoo Purshottam,0.03,6.0,0.182,-12.612,1.0,0.007,0.2,0.794,4.0,129.336,Punjabi,Foggy,Night
9553,3bpnDMiQ6lA6QF0LdSEa0H,Jotshia Jara Phol Ve Patri,Bhagwant Singh Pyasa,0.068,10.0,0.044,-12.792,1.0,0.276,0.55,0.324,4.0,109.823,Punjabi,Clear,Night
9554,2xFUXyIzYGMGw72mns8LW3,Aaya Lariye Nee,Musarrat Nazir,0.03,11.0,0.95,-11.521,0.0,0.649,0.83,0.262,4.0,157.042,Punjabi,Clear,Evening
9555,0mINlfNKgsJOc6GD7Omq6J,Ve Tu Jake Chithi Na Pai,Master Kasturi Lal,0.1,1.0,0.38,-12.931,1.0,0.198,0.74,0.35,4.0,179.007,Punjabi,Clear,Night
9556,7eU2H8LjWtMtGFHIAcVQiX,Bhai Dekhe Mukh Morh De,Lakhbir Singh Lakkha,0.086,9.0,0.55,-12.13,1.0,0.486,0.93,0.47,4.0,199.934,Punjabi,Clear,Night
9557,5MuVU1YBoGAW4GhlEaBGZZ,Pyar Vali Tand Tut Gai,Narinder Biba,0.09,11.0,0.389,-10.475,0.0,0.562,0.46,0.979,4.0,109.889,Punjabi,Cloudy,Evening
9558,4YPWwlUPSAHOopbuZBqtdQ,Thodi Utey Kala Til,Noor Jehan,0.0981,2.0,0.78,-6.296,1.0,0.313,0.88,0.65,4.0,162.996,Punjabi,Rainy,Morning
9559,62VdsQdEhx4MB4XoONXTE0,Jap Mann Satnaam,Prof. Darshan Singh Khalsa,0.09,6.0,0.22,-3.6,1.0,0.014,0.59,0.68,4.0,114.977,Punjabi,Clear,Night
9560,6QPuYVyckqUbuFldoLk3uT,Dou Chirian Chunbey Diyan,Mehnaz|Nahid Akhtar,0.063,10.0,0.036,-12.327,0.0,0.52,0.33,0.264,4.0,160.02,Punjabi,Cloudy,Night
9561,26wZskwdspDvlfAYGDPZFf,Saiyyoni Mera Dil Dharke,"Triple ""S"" Sisters",0.044,5.0,0.97,-3.933,0.0,0.958,0.14,0.71,4.0,156.0,Punjabi,Stormy,Night
9562,7BAodYmJgvO2kWVswodW5d,Pyar De Sahare Bibba,Jaspal Singh,0.0079,11.0,0.78,-13.19,1.0,0.855,0.16,0.258,4.0,152.039,Punjabi,Stormy,Night
9563,0vvorl9LVSKhFG82WRBZnD,Disco Ch Mili Mutiar,Kaalia Of Zamana Group,0.0857,0.0,0.5,-11.025,1.0,0.881,0.33,0.828,4.0,180.024,Punjabi,Stormy,Night
9564,4STyaOShAwGf4Kg28PtVh4,Ladu Vanddigali,Asha Bhosle,0.1,11.0,0.743,-10.397,0.0,0.591,0.82,0.334,4.0,134.144,Punjabi,Clear,Evening
9565,5EI93gPSt5MJWjO9roSdwP,O Wela Yaad Kar,Shamshad Begum,0.0283,5.0,0.72,-5.216,0.0,0.954,0.53,0.81,4.0,157.977,Punjabi,Stormy,Evening
9566,21eGO6hHxnZrZPF239p7eo,Tainu Kiven Bhul Javan,Hans Raj Sama,0.0551,2.0,0.304,-13.531,1.0,0.605,0.49,0.05,4.0,159.124,Punjabi,Cloudy,Evening
9567,1XNLbAxXAIeIc0tdHrMOIu,Machhiyan Da Pai Gaya Chaska,Piara Singh Jalalabadi|Manju Noorpuri,0.0349,7.0,0.62,-8.232,1.0,0.115,0.41,0.2,4.0,192.099,Punjabi,Rainy,Night
9568,4HaKTz8lGi70Zk51kiLWnc,Hare Rang Diyan Wangan,Noor Jehan,0.0443,5.0,0.033,-6.332,1.0,0.112,0.83,0.308,4.0,119.048,Punjabi,Clear,Night
9569,1Ro7lAMvZbmfmROBVHaU5y,Chharha Jeth Ghar Kalla,Jaswant Singh Sandila|Parminder Sandhu,0.082,3.0,0.58,-11.175,1.0,0.474,0.19,0.91,4.0,110.551,Punjabi,Clear,Night
9570,5W21iiXW7PKsoOC34R7Myf,Dil Laliya Tere Nal,Ghulam Abbas,0.04,10.0,0.189,-12.102,0.0,0.191,0.27,0.567,4.0,135.002,Punjabi,Foggy,Night
9571,3syikHM75JkH8jveLjDpdm,"Dastaan-e-Sohni Mahiwaal, Pt. 1",Aashiq Hussain Jutt,0.092,4.0,0.13,-12.703,0.0,0.597,0.58,0.16,4.0,160.108,Punjabi,Cloudy,Evening
9572,2M7KW4urm610haZEqaz7Zb,Nimmo Nachdi Gidhe Vich,Vijay Kumar,0.0972,7.0,0.78,-12.387,0.0,0.032,0.78,0.32,4.0,128.06,Punjabi,Rainy,Morning
9573,5pDqejsFFTlzUF8BzTRfpp,Tainu Milangi Kamadan Ohle,Bhagwant Singh Pyasa,0.099,7.0,0.35,-13.09,1.0,0.226,0.71,0.76,4.0,119.868,Punjabi,Clear,Night
9574,3CvPXNDLXLAtlTr2yziZBg,Kade Aawen Te Dukhre,Alam Lohar,0.0342,1.0,0.556,-6.317,1.0,0.192,0.32,0.566,4.0,145.946,Punjabi,Foggy,Night
9575,6PkSTgb10ln2uiVSDM3wj3,Aaj Sadhe Naal Meal,Humera chaudhri,0.05,2.0,0.906,-4.577,0.0,0.261,0.09,0.385,4.0,171.505,Punjabi,Rainy,Morning
9576,3WmutAfMIS2gtI3ewhygNA,"Dange Cheerte Kilap (from ""Kuffara"")",Masood Rana,0.0387,11.0,0.56,-2.204,0.0,0.193,0.41,0.74,4.0,132.039,Punjabi,Foggy,Night
9577,6Av6p248sCU1xI1Mo6IR7O,Do Akhiyan Ne,Noor Jehan,0.0757,7.0,0.22,-3.094,0.0,0.869,0.66,0.8,4.0,177.986,Punjabi,Sunny,Evening
9578,1bzlPMIuiYhl11smIxuFy1,Dil Kare Shaartan,Noor Jehan,0.09,1.0,0.068,-8.902,0.0,0.299,0.3,0.502,4.0,144.18,Punjabi,Foggy,Night
9579,2EhaAo2YrolddoA9PeGLYf,Lehnga Ban Mitra,Sudesh Kapoor|Lakhan Pal Lakhan,0.074,1.0,0.655,-12.333,1.0,0.5,0.26,0.809,4.0,135.014,Punjabi,Clear,Night
9580,61lbcJ2vXtOA2aElQezswE,Ayesa Satgur Wadbhagi Paeya,Prof. Darshan Singh Khalsa,0.0247,8.0,0.31,-3.885,1.0,0.492,0.48,0.46,4.0,109.922,Punjabi,Clear,Night
9581,56SXdV9Fcqro0UEQATlpOE,Suraj Ban Gai Bindia,Noor Jehan,0.08,1.0,0.785,-8.637,0.0,0.278,0.33,0.827,4.0,207.776,Punjabi,Rainy,Morning
9582,4AHPEBnhAA1VvUOpms0qe8,Hari Ki Gat Na Koi Jane,Darshan Singh Ji,0.064,1.0,0.066,-4.872,0.0,0.838,0.69,0.013,4.0,129.942,Punjabi,Sunny,Evening
9583,6bCt5a3YSh7ILoLOeZkIDF,Mitran Main Kosthey Char Ke,Pyara Singh Panchhi|Gurminder Kaur,0.02,2.0,0.25,-3.667,1.0,0.827,0.52,0.72,4.0,180.212,Punjabi,Cloudy,Evening
9584,4lyC2HumY5U4Fk9TKzy9if,Dil Wale Pase,Noor Jehan,0.03,11.0,0.015,-4.472,0.0,0.155,0.77,0.27,4.0,179.934,Punjabi,Clear,Night
9585,2u8jGeypsT29b88sFVwCL1,Bilo Nach Ni Tu Nach Ni,Mahendra Kapoor,0.088,10.0,0.45,-5.969,0.0,0.626,0.27,0.82,4.0,144.016,Punjabi,Cloudy,Night
9586,1ISvcyzScNdxHrlBNzrjgg,Pehli Pehli Wari,Zubeeda Khanum|Shaik,0.089,2.0,0.998,-12.842,1.0,0.119,0.92,0.51,4.0,159.36,Punjabi,Rainy,Morning
9587,1RZyJp98Ej5P4NhXFGB0uG,Jat Ho Giya Sharabi,Jarnail Dosanjh|Kamaljeet Kaur Neeru,0.05,7.0,0.72,-8.927,1.0,0.999,0.91,0.273,4.0,193.982,Punjabi,Sunny,Afternoon
9588,5YBV6Hs8XXo1sIQ6xFcXqy,Mein Nabhey Di Band Botal,Kumar Sonik|Omi Verma,0.051,4.0,0.25,-13.673,0.0,0.263,1.0,0.46,4.0,211.94,Punjabi,Clear,Night
9589,5v4c5xSdbykh4dGWnGCnkv,Teri Sana Men Keh,Muhammad Arif Lohar,0.0981,10.0,0.924,-10.684,1.0,0.813,0.9,0.715,4.0,125.662,Punjabi,Sunny,Afternoon
9590,1btGBSdvdyT4niiV973MJC,Saliye Ni Saliye,Mahendra Kapoor,0.033,0.0,0.41,-12.176,1.0,0.515,0.22,0.25,4.0,206.718,Punjabi,Cloudy,Night
9591,7Mjwf9cpdaelkJcsf3obrL,Sajna Ve Rajna,Mahendra Kapoor|Dilraj Kaur,0.02,1.0,0.148,-2.208,0.0,0.521,0.13,0.493,4.0,115.918,Punjabi,Cloudy,Night
9592,2rlxA33dXhCL6XGBYMz0Ce,Neendar Nain Aawndi,Noor Jehan,0.04,11.0,0.21,-12.894,0.0,0.738,0.25,0.09,4.0,197.39,Punjabi,Cloudy,Night
9593,7KN3JkrCxl058hfAzDsJgd,Asi Jeedhey Hoye,Pal Singh Pal,0.018,5.0,0.056,-12.069,0.0,0.465,0.59,0.648,4.0,194.264,Punjabi,Clear,Night
9594,7q0fHXTZKKIT9b2qh6H5vx,Dhiyan Te Dhan Paraya,Noor Jehan|Chorus,0.05,4.0,0.76,-11.046,0.0,0.196,0.65,0.75,4.0,155.806,Punjabi,Rainy,Morning
9595,7j1rKIt9rHvpCd6tRfDc2w,Main Pyar Tere Nal,Noor Jehan,0.042,4.0,0.742,-2.273,1.0,0.69,0.19,0.377,4.0,190.122,Punjabi,Clear,Night
9596,52HUh3IuvaudUnw7ff7JP3,Jaisi Main Ave Khasam Ki Bani,Surinder Kaur,0.093,7.0,0.77,-4.894,0.0,0.638,0.72,0.89,4.0,204.112,Punjabi,Clear,Evening
9597,1jDafLCuxkmMW2uAL7qf0Z,Menu Kehinde Sahiban Hoor,Surinder Mohini,0.068,6.0,0.413,-6.649,0.0,0.692,0.3,0.808,4.0,137.262,Punjabi,Cloudy,Night
9598,03gljE3tTDnJkLoQqzjvgr,Vair Virod Da,Chanchal,0.0,3.0,0.02,-8.127,0.0,0.901,0.01,0.23,4.0,137.98,Punjabi,Cloudy,Night
9599,6Ln6VdQowop0wBgOnsFDeL,Ranjhe Nu Kherin,Balraj Rana,0.06,10.0,0.837,-5.75,0.0,0.279,0.63,0.577,4.0,129.007,Punjabi,Rainy,Morning
9600,4mqChOdWAVQoArv2qJEYUQ,Sohna Mukhra,Dilraj Kaur|Poonam,0.0,10.0,0.8,-7.743,0.0,0.452,0.41,0.93,4.0,141.944,Punjabi,Clear,Night
9601,6L7ybuD6g87FJGFR3JTMGp,Peji Koyina Nishani,Chandan Dass,0.0625,6.0,0.397,-10.402,1.0,0.358,0.31,0.635,4.0,154.469,Punjabi,Foggy,Night
9602,6nJmqxZC4LnbVuSuFm0l8s,Aa Gai Rut Shaheediyan Wali,Malkit Singh,0.0567,8.0,0.61,-8.515,1.0,0.373,0.06,0.05,4.0,156.908,Punjabi,Rainy,Night
9603,35RFWvSwcwv2OdbH6OIEFw,Paniyan Bhare Kaun,Mehdi Hassan,0.0719,0.0,0.099,-12.691,0.0,0.467,0.94,0.53,4.0,137.875,Punjabi,Clear,Night
9604,7aN1jE7TbBr3I3iozJ3BAh,Lekkhan Diyan Likhyan,Nazir Begum,0.093,9.0,0.45,-10.223,1.0,0.871,0.67,0.34,4.0,152.001,Punjabi,Sunny,Afternoon
9605,52rS7ilH5lt88UgBy0T1pj,Hai Ni Billo,Pamela Singh,0.0024,11.0,0.71,-13.367,0.0,0.708,0.05,0.811,4.0,199.662,Punjabi,Clear,Night
9606,0mzFwTaNNb4kZz9XjvaERq,Mundey Han De Bare,Noor Jehan,0.068,0.0,0.42,-9.827,1.0,0.573,0.18,0.745,4.0,208.098,Punjabi,Cloudy,Night
9607,692ay8ViyazrQDuDzjWYvb,Chan Vekh Shokan,Gulshan Ara Syed,0.08,9.0,0.73,-4.292,0.0,0.653,0.09,0.82,4.0,131.996,Punjabi,Clear,Night
9608,3h5N15aKHvs0BCfWsXLEYX,Tere Ishq Nachaya,Nayyara Noor,0.056,11.0,0.55,-4.887,0.0,0.493,0.77,0.38,4.0,179.392,Punjabi,Clear,Night
9609,1t8FNKkyQiR19behUTmhII,Fade In Joo Joo Tere Bhagat - Fade Out,Prof. Darshan Singh Khalsa,0.0601,8.0,0.5,-7.825,0.0,0.05,0.0,0.25,4.0,209.848,Punjabi,Foggy,Night
9610,5Oum8qpmgfCqLTTOz45Zpo,Zahreeli Nagini,K. L. Chand|Akash Group,0.083,10.0,0.881,-4.314,0.0,0.551,0.57,0.128,4.0,140.067,Punjabi,Clear,Evening
9611,4zk3WHWgyLdONMgvjD7fXb,Maza Zindagi Da Hazoor,Asha Bhosle,0.036,0.0,0.254,-10.342,1.0,0.055,0.32,0.249,4.0,167.368,Punjabi,Foggy,Night
9612,1bo4PJmGNgj48xRn60PZVQ,Aaja Giddhey Wich,Pal Singh Pal,0.04,0.0,0.294,-7.721,0.0,0.137,0.92,0.763,4.0,129.38,Punjabi,Clear,Night
9613,3Y3EJMydnSnqIUeC7GlBny,Hunde Ne Truckan Wale,Jawahar Bharoli|Neelam,0.0824,9.0,0.13,-10.565,1.0,0.002,0.08,0.2,4.0,118.902,Punjabi,Foggy,Night
9614,21g1qALWEZXRkzW4CwLOa1,Satram Kahe Garu,Naarindwr Bida,0.0583,9.0,0.911,-9.37,0.0,0.644,0.74,0.426,4.0,174.164,Punjabi,Clear,Evening
9615,7LAipskO7tZLMZYUuKkefp,Pasoori Tur Chalia Lahore,Masood Rana,0.0026,0.0,0.36,-11.881,1.0,0.275,0.08,0.03,4.0,130.877,Punjabi,Foggy,Night
9616,5vV8MuaKFcqhcUvi856Zfd,Tang Teri Kurti,Pyara Singh Panchhi|Gurminder Kaur,0.09,6.0,0.87,-13.531,1.0,0.91,0.63,0.636,4.0,140.031,Punjabi,Sunny,Afternoon
9617,4ZBVQCJznXbvLOfMZ2pJrF,Dildar Sadqey,Noor Jehan,0.07,10.0,0.31,-13.198,0.0,0.878,0.41,0.36,4.0,139.953,Punjabi,Cloudy,Evening
9618,78WZWhjPu6GT4haMGRKY3n,Sawan Saras Mana Ghan,Surinder Kaur,0.0841,9.0,0.187,-12.016,1.0,0.285,0.73,0.895,4.0,123.755,Punjabi,Clear,Night
9619,3fgmwx2ZfeZly61zZVzelA,Har Bin Kyon Rahiye,Smt. Pramila Kumari,0.021,5.0,0.44,-10.783,1.0,0.205,0.5,0.04,4.0,141.934,Punjabi,Clear,Night
9620,19BfuhLipLDktF2UKoZEFL,Milyan Mudatan Bad,Nazir Begum,0.01,0.0,0.72,-3.215,0.0,0.833,0.3,0.33,4.0,155.172,Punjabi,Stormy,Night
9621,2mhWau9epFSnYpGHj7YVmG,Haye We Meri,Musarrat Nazir,0.01,5.0,0.399,-13.775,0.0,0.83,0.17,0.897,4.0,125.739,Punjabi,Cloudy,Night
9622,3RQo6V8aUjBGDyVwnGajpp,Mil Jawe Je Dilbarjani,Inayat Hussain Bhatti|Noor Jehan,0.002,10.0,0.39,-13.709,0.0,0.709,0.55,0.64,4.0,199.844,Punjabi,Cloudy,Evening
9623,5Wh2LBpICixZICYWr5IDGn,More Dand Naal Wajde Dand We,Asha Bhosle|Mahendra Kapoor,0.08,4.0,0.377,-2.624,0.0,0.36,0.39,0.189,4.0,114.973,Punjabi,Foggy,Night
9624,6MNkxER3iFsl8HEbMfDnFp,Gal Sun Lay Toon Meri,Noor Jehan,0.01,4.0,0.31,-10.704,0.0,0.626,0.64,0.53,4.0,129.931,Punjabi,Cloudy,Evening
9625,2q7dovMAinThosyHkZTWwQ,Menun Pyar Di Rasid,Noor Jehan,0.0613,6.0,0.897,-8.337,0.0,0.787,0.38,0.624,4.0,128.023,Punjabi,Clear,Night
9626,4eOZIVxHvfwnAcFGAKgXgt,"Hirni, Pt. 2",Muhammad Arif Lohar,0.077,10.0,0.24,-4.379,0.0,0.097,0.79,0.19,4.0,173.93,Punjabi,Clear,Night
9627,5m7GRG3onebQzV3f6YYg96,Tera Kam Ki Kuwariye Kurhiye,Minoo Purshottam|Mahendra Kapoor,0.02,7.0,0.12,-9.156,1.0,0.532,0.47,0.79,4.0,196.114,Punjabi,Cloudy,Evening
9628,1SpEMjuKOvLISltbwfW9Xj,Jo Bole So Nihal,Nahid Akhtar,0.0,0.0,0.622,-2.587,1.0,0.927,0.75,0.189,4.0,119.548,Punjabi,Sunny,Afternoon
9629,4P98qnd4vb4TNlQBshs5RR,Raja Ho Ya Bhikari,Jaspinder Narula,0.043,1.0,0.29,-10.164,1.0,0.323,0.73,0.62,4.0,183.164,Punjabi,Clear,Night
9630,70oBdyIMsvL2IUdRP7XGNZ,Jagey Mera Veer,Noor Jehan,0.0141,0.0,0.667,-3.268,0.0,0.803,0.51,0.116,4.0,170.803,Punjabi,Stormy,Evening
9631,2iS4J1sIRBY3KQMzHdRDeR,Ni Chitthiye Sajnan Diye,"Triple ""S"" Sisters",0.0927,0.0,0.802,-3.168,0.0,0.062,0.09,0.076,4.0,126.088,Punjabi,Rainy,Morning
9632,4eG6CNWgJsPDAYfzfWzeno,Meri Rangli Madhani,Musarrat Nazir,0.0,9.0,0.223,-8.503,0.0,0.848,0.05,0.366,4.0,213.702,Punjabi,Cloudy,Night
9633,1TFndIJqYqCsG7GzmBjpYo,Way Nere Nere Aa,Mala,0.046,1.0,0.85,-2.067,1.0,0.335,0.54,0.66,4.0,132.937,Punjabi,Rainy,Morning
9634,0BsklsMxBtyz6LPDZCUnHs,Su - E Ve Chire Waleya,Sarvjeet,0.025,7.0,0.73,-11.314,0.0,0.053,0.7,0.6,4.0,167.927,Punjabi,Rainy,Morning
9635,0SFX3ULaCyNHsdhpwZSTcp,Chundiyan Vi Vaddada Ae,Devki Anand|Savita Sethi,0.0409,11.0,0.706,-12.31,1.0,0.989,0.11,0.765,4.0,152.076,Punjabi,Stormy,Night
9636,5Rx5ujHd19LvstnArFzVNc,Rain Gawai Soye Ke,Shri Davinder Singh,0.02,1.0,0.95,-2.993,1.0,0.225,0.56,0.41,4.0,194.056,Punjabi,Rainy,Morning
9637,1HXyGXPxVHdBeLc7fkLNhE,Meri Baa Chad De,Jaswant Singh Sandila|Parminder Sandhu,0.02,0.0,0.79,-9.257,0.0,0.241,0.03,0.85,4.0,115.736,Punjabi,Rainy,Morning
9638,2Rzxl0OiGpuDtD6uSQ9ZB4,Jo Tao Prem Khelan Ka Chao,Asha Bhosle,0.014,8.0,0.737,-8.479,1.0,0.859,0.72,0.167,4.0,118.016,Punjabi,Sunny,Afternoon
9639,0ANa0z9durMvnAIsEqrUfX,Panga Ishq Da,K. Deep,0.0897,8.0,0.93,-11.907,0.0,0.778,0.24,0.35,4.0,164.312,Punjabi,Clear,Night
9640,6MyiQwJC6v1qJ5RDZjhSGB,Paaiyan Jeth Ne Boliyan,Sarvjeet,0.086,5.0,0.594,-13.348,0.0,0.868,0.51,0.713,4.0,109.856,Punjabi,Clear,Evening
9641,76s0ExsBwznyir3k4PNoDi,Kuk Kudu Ghudu,A. S. Kang,0.038,8.0,0.07,-13.1,0.0,0.79,0.94,0.5,4.0,165.434,Punjabi,Sunny,Evening
9642,1F1PV69QbMS52zpktWsEyc,Maye Ni Maye Sade,Sarvjeet,0.09,8.0,0.608,-3.153,0.0,0.766,0.26,0.598,4.0,137.95,Punjabi,Clear,Night
9643,3yrOKHJUZfeAVs5h8kAO3H,Pind Saara Pattya Gaya,Vijay Kumar,0.003,0.0,0.8,-12.296,0.0,0.239,0.27,0.59,4.0,121.97,Punjabi,Rainy,Morning
9644,1HfM8QfFA5NT3gu6GUmXxq,"Saif-ul-Mulook, Pt. 2",Shaukat Ali,0.04,6.0,0.37,-4.283,0.0,0.203,0.78,0.912,4.0,199.978,Punjabi,Clear,Night
9645,5tEp11Qnkndi4NnZygOcBO,Mere Sajna Noon Mili,Nahid Akhtar,0.0363,0.0,0.74,-8.503,1.0,0.45,0.05,0.51,4.0,114.024,Punjabi,Clear,Night
9646,1GcrzHWyKgmZpvAefeLmRl,Teri Tor Mastani,Anwar,0.0369,1.0,0.52,-2.943,0.0,0.78,0.72,0.626,4.0,141.894,Punjabi,Sunny,Evening
9647,7FxxxliN1aJfO4chImdmW4,Laalya Rog Jawaani Nau,Bimla Rani,0.035,4.0,0.73,-7.213,1.0,0.724,0.61,0.3,4.0,149.482,Punjabi,Sunny,Afternoon
9648,6qSIYK1ucmn2LDQGMLavzY,Madhaniyan,Musarrat Nazir,0.06,8.0,0.555,-13.168,0.0,0.433,0.13,0.856,4.0,189.18,Punjabi,Clear,Night
9649,7twr0GBWaNBsKB8orozK2h,Bazar Vikni,Gulshan Ara Syed,0.091,5.0,0.06,-8.186,0.0,0.995,0.51,1.0,4.0,111.996,Punjabi,Cloudy,Evening
9650,2rt2efUMT3U8ux7KEOxgq9,Ghaghre Ne Lak Lai Laiya,MANJEET KAUR,0.02,5.0,0.35,-10.38,0.0,0.864,0.9,0.632,4.0,135.978,Punjabi,Sunny,Evening
9651,0Jkrbg2GW7AtNYRV6sCEbs,Jadun Nach Nach Pani Vich,Dilraj Kaur,0.0321,0.0,0.97,-3.241,1.0,0.94,0.24,0.92,4.0,120.099,Punjabi,Stormy,Night
9652,67Mfuq1UHleHEeNZl3l75R,Jadoo Tora Toote,Mahendra Kapoor,0.0,7.0,0.391,-3.41,1.0,0.102,0.91,0.363,4.0,180.118,Punjabi,Clear,Night
9653,4fK5SOnZ8200gh0XstlJvd,Sat Din Hijr Waley,Muhammad Arif Lohar,0.02,0.0,0.84,-2.232,1.0,0.683,0.92,0.07,4.0,134.006,Punjabi,Clear,Evening
9654,6pmahzQJ8ehBPWHwk4foRt,Mere Desh Di,Unknown,0.05,0.0,0.881,-5.985,0.0,0.82,0.45,0.35,4.0,164.86,Punjabi,Stormy,Evening
9655,4J5ZiDJipcg8ySviMDVRuv,Veeh Saala De Bichhude,Surinder Shinda,0.0192,3.0,0.518,-2.913,0.0,0.278,0.65,0.932,4.0,199.882,Punjabi,Clear,Night
9656,0O6SMl4FtcWf0NCExX9lAx,Churian Charra Lao,Mahendra Kapoor,0.06,1.0,0.57,-11.08,0.0,0.889,0.09,0.13,4.0,159.738,Punjabi,Stormy,Night
9657,0VxTRgsgPgQVdUWTuWPRli,We Men Tere Lyai,Noor Jehan,0.08,11.0,0.77,-9.621,1.0,0.589,0.3,0.92,4.0,155.173,Punjabi,Clear,Night
9658,4SdobJ1cK0LI9ShphJza2e,Main Bhatakda Hi Raha,Bhupinder Singh,0.048,4.0,0.668,-13.196,0.0,0.308,0.69,0.551,4.0,130.272,Punjabi,Rainy,Night
9659,2nNO0oBdL3JSdVSScrvGmQ,Toon Je Mere Hamesha,Noor Jehan,0.0181,5.0,0.04,-13.832,0.0,0.271,0.19,0.26,4.0,192.304,Punjabi,Foggy,Night
9660,6PJpSyvN3vYBvc3RMi2YpZ,Mere Sahiba Hav Ape Bharam,Ajit Kaur,0.0155,0.0,0.196,-10.843,1.0,0.262,0.61,0.637,4.0,189.836,Punjabi,Clear,Night
9661,0vF5VXP1ka8J2YlLZotGMh,Akhan Meal Ke,Naseem Begum,0.0011,1.0,0.02,-12.065,1.0,0.996,0.57,0.11,4.0,130.9,Punjabi,Cloudy,Evening
9662,7eWkwCgKSGqbMRJoqhVNy5,Tere Ankhian De Vaar,Barkat Sidhu|Jamila Bano,0.09,1.0,0.462,-12.209,1.0,0.118,0.51,0.334,4.0,111.126,Punjabi,Clear,Night
9663,5XB7gbP1GHF6wNTrMYqkkR,Chuti Muk Gai Sipahia Tari,Inderjeet Sharma,0.092,11.0,0.47,-5.64,0.0,0.544,0.99,0.03,4.0,193.142,Punjabi,Cloudy,Evening
9664,40Zrl5MwPVM74K2RtAZgZY,Sapni Nu Sapni Nu,Mahendra Kapoor,0.09,11.0,0.69,-2.405,0.0,0.947,0.97,0.85,4.0,118.091,Punjabi,Sunny,Evening
9665,0yvhrHQeyxDRflgk5hFhax,Chad De Saghar (Disco),Musarrat Nazir,0.04,5.0,0.932,-8.948,0.0,0.146,0.22,0.852,4.0,185.036,Punjabi,Rainy,Morning
9666,36uP8nAqOJmGrSYfeQeO2m,Teri Pugri De Wat,Dilraj Kaur|Savita Sathi,0.07,5.0,0.04,-9.647,1.0,0.31,0.49,0.21,4.0,189.168,Punjabi,Foggy,Night
9667,4ywhYAbaIklsygyLepk5R9,Binjal Matan De Riha,Surinder Mohini,0.036,3.0,0.637,-2.652,1.0,0.969,0.08,0.048,3.0,200.064,Punjabi,Stormy,Night
9668,5VVfVttbX3hAuPYVvpQ30X,Sohnia Sunakhiyan Jawan Kurian,Vijay Kumar,0.02,5.0,0.529,-8.924,0.0,0.083,0.35,0.89,3.0,200.022,Punjabi,Foggy,Night
9669,2MiXNbi6AlCLrVKJaUG58l,Amritsar Sifti Da Ghar,Jaspinder Narula,0.079,7.0,0.873,-5.51,1.0,0.492,0.28,0.448,3.0,209.558,Punjabi,Clear,Night
9670,70MkJTCI4y13K7SKrjPGvP,Kothe Te Par Hai Kothari,Dilraj Kaur|Rajan Angrish,0.0952,1.0,0.36,-2.351,1.0,0.53,0.03,0.73,4.0,214.466,Punjabi,Cloudy,Night
9671,55KyLbR1mvT043W0W1TuAf,Aankhen Samander Se,Musarrat Nazir,0.0263,7.0,0.548,-10.407,0.0,0.654,0.09,0.172,3.0,184.57,Punjabi,Clear,Night
9672,7oQX9ZjwpDYwXREuULgdmH,Oye Munda Roz Roz,Humera chaudhri,0.064,11.0,0.56,-3.246,0.0,0.047,0.57,0.12,4.0,201.922,Punjabi,Clear,Night
